plant_code,state,fuels
56548,NC,['DFO']
56549,NC,['DFO']
56550,NC,['DFO']
56551,NC,['DFO']
56552,NC,['DFO']
56553,NC,['DFO']
56554,UT,['LFG']
56555,MO,['WND']
56556,KY,['NG']
56560,TX,['WND']
56561,TX,['WND']
56562,TX,['WND']
56563,CO,['WND']
56564,AR,['SUB']
56565,LA,"['WH', 'NG']"
56566,CO,['WAT']
56568,NV,['SUN']
56569,CA,['NG']
56570,CA,['WND']
56571,MD,['LFG']
56572,PA,['LFG']
56573,ND,['WND']
56575,NY,['WND']
56577,MN,['WND']
56580,MN,['WND']
56581,MN,['WND']
56586,MN,['WND']
56587,MN,['WND']
56588,MN,['WND']
56589,MN,['WND']
56590,MN,['WND']
56591,MT,['WND']
56592,TX,['WND']
56593,TX,['WND']
56594,NY,['WND']
56596,WY,"['SUB', 'NG']"
56597,MO,['DFO']
56598,MO,['DFO']
56599,MO,['DFO']
56600,MO,['DFO']
56602,TX,['WND']
56603,TX,['NG']
56604,TX,['NG']
56605,ND,['WND']
56606,MT,['NG']
56607,ND,['WND']
56608,SD,['WND']
56609,WY,['SUB']
56610,SD,['NG']
56611,TX,['SUB']
56613,CO,['WND']
56614,IL,['WND']
56615,CA,['WAT']
56616,AZ,"['WDS', 'NG']"
56617,MN,['WND']
56618,NY,['WND']
56619,NY,['WND']
56620,NY,['WND']
56621,OK,['WND']
56622,IL,['WND']
56623,OR,['WND']
56624,MN,['WND']
56625,MN,['WND']
56626,MN,['WND']
56627,MN,['WND']
56628,MN,['WND']
56629,CT,"['KER', 'NG']"
56630,MN,['WND']
56631,CA,"['OBG', 'NG']"
56633,NY,['WND']
56634,NY,['WND']
56635,MI,['WND']
56636,ID,['WND']
56637,ID,['WND']
56638,TX,['WND']
56639,CA,['NG']
56640,IL,['WND']
56642,NV,['SUB']
56643,MN,"['WDS', 'AB', 'NG']"
56644,TX,['WND']
56645,IA,['WND']
56646,MN,['WND']
56647,WI,['WND']
56648,TX,['WND']
56649,TX,['WND']
56650,SD,['WND']
56651,PA,['WND']
56653,IL,['WND']
56654,CA,['WND']
56655,PA,['WND']
56656,NM,['WND']
56657,IL,['WND']
56658,TX,['WND']
56659,MI,['WND']
56661,TX,['WND']
56662,TX,['WND']
56663,IL,['WND']
56665,OK,['WND']
56666,WA,['WND']
56667,HI,['SUN']
56668,MD,['NG']
56669,ND,['WND']
56670,ND,['WND']
56671,WV,['BIT']
56673,TX,['WND']
56674,TX,['NG']
56675,GA,"['DFO', 'BIT', 'SUB']"
56676,CA,['NG']
56677,IA,['WND']
56679,IN,['WND']
56680,MD,"['DFO', 'LFG']"
56681,VA,"['DFO', 'LFG']"
56682,VA,"['DFO', 'LFG']"
56683,VA,"['DFO', 'LFG']"
56684,VA,"['DFO', 'LFG']"
56686,VA,"['DFO', 'LFG']"
56687,PA,"['DFO', 'LFG']"
56688,NC,"['DFO', 'LFG']"
56690,PA,"['DFO', 'LFG']"
56692,VA,['DFO']
56693,VA,"['DFO', 'LFG']"
56694,WA,['WAT']
56695,WA,['WAT']
56696,WA,['WAT']
56697,WA,['WAT']
56698,WA,['WAT']
56699,PA,['WND']
56700,PA,['WND']
56701,NJ,"['DFO', 'NG']"
56702,WA,['WND']
56703,NY,['WAT']
56704,NY,['WAT']
56705,NY,['WAT']
56706,CA,['WDS']
56707,CA,['WDS']
56708,TX,['NG']
56750,MN,['WND']
56751,UT,['WND']
56752,WY,['WND']
56753,WY,['WND']
56754,TX,['WND']
56755,MN,['WND']
56763,TX,['WND']
56764,IA,['WND']
56765,IA,['WND']
56767,MO,['WND']
56768,CA,['SUN']
56770,PA,['WND']
56771,TX,['WND']
56773,TX,['WND']
56774,TX,['WND']
56775,TX,['WND']
56776,TX,['WND']
56777,IN,['WND']
56779,TX,['WND']
56781,OR,['WDS']
56782,MT,['WND']
56783,TX,['WND']
56784,KS,['WND']
56785,VA,"['DFO', 'BIT', 'NG']"
56786,ND,"['LIG', 'PG', 'RC', 'NG']"
56787,LA,['NG']
56789,OR,['WND']
56790,OR,['WND']
56791,CA,['WND']
56792,SD,['WND']
56793,MN,['WND']
56794,MN,['WND']
56795,TX,['WND']
56796,PA,['WND']
56797,IA,['WND']
56798,CT,"[nan, 'DFO', 'NG']"
56799,FL,"['DFO', nan, 'NG']"
56800,MA,['WND']
56803,CA,['NG']
56804,OK,['WND']
56805,IL,['WND']
56806,TX,['NG']
56807,VA,"['DFO', 'NG']"
56808,VA,"['DFO', 'BIT', 'WDS']"
56809,IA,['WND']
56810,IA,['WND']
56811,IA,['WND']
56812,AZ,['SUN']
56813,CA,['SUN']
56814,CA,['SUN']
56815,CO,['SUN']
56818,KS,['WND']
56819,KS,['WND']
56820,CA,['WAT']
56821,CA,['WAT']
56822,CA,['WAT']
56823,TX,['WND']
56824,MN,['WND']
56825,MN,['WND']
56826,MN,['WND']
56827,MN,['WND']
56828,MN,['WND']
56829,ME,['WND']
56831,IA,['WND']
56832,CA,['GEO']
56833,MT,['WH']
56834,TX,['WND']
56835,TX,['WND']
56836,TX,['WND']
56837,TX,['WND']
56838,TX,['WND']
56839,TX,['WND']
56840,MN,['WND']
56841,WY,['WND']
56842,WY,['WND']
56843,WY,['WND']
56846,MD,['NG']
56847,CT,['WDS']
56848,OH,['OG']
56849,NC,"['DFO', 'NG']"
56850,PA,['LFG']
56851,MI,['LFG']
56852,MI,['LFG']
56853,UT,['LFG']
56854,OR,['WND']
56855,OR,['WND']
56856,IL,['WND']
56857,NY,['WND']
56858,WA,['WND']
56859,IA,['WND']
56860,IA,['WND']
56862,CA,['SUN']
56863,OH,['LFG']
56864,TX,['LFG']
56865,OH,['LFG']
56866,TN,['LFG']
56867,GA,['LFG']
56868,OH,['LFG']
56869,OH,['LFG']
56870,GA,['LFG']
56871,IL,['LFG']
56872,KY,['WAT']
56873,PA,['LFG']
56874,CA,['WND']
56875,CA,['SUN']
56876,MN,['WND']
56877,NJ,['SUN']
56878,IN,['WND']
56879,KS,['WND']
56880,MT,['WH']
56883,NJ,['SUN']
56884,NJ,['LFG']
56885,PA,['WDS']
56886,PA,['LFG']
56887,PA,['LFG']
56888,NJ,['SUN']
56889,NJ,['SUN']
56890,PA,['LFG']
56891,VT,['LFG']
56893,ID,['WAT']
56894,VA,['LFG']
56895,CA,['LFG']
56896,MO,['LFG']
56897,CA,['LFG']
56898,CA,['LFG']
56899,AZ,['DFO']
56900,NJ,['SUN']
56901,NY,['WND']
56902,NY,['WND']
56903,NY,['WND']
56904,NY,['WND']
56905,TX,['WND']
56908,MT,"['DFO', 'NG']"
56909,CA,['SUN']
56911,PA,['LFG']
56912,ND,['WND']
56913,IA,['WND']
56914,CA,['NG']
56915,NC,['SUN']
56917,CA,['SUN']
56919,ND,['WND']
56920,TX,['WND']
56921,TX,['WND']
56922,CO,['SUN']
56923,IA,['WND']
56924,IA,['WND']
56925,IA,['WND']
56928,CT,['NG']
56929,FL,['SUN']
56930,FL,['SUN']
56932,WA,['DFO']
56933,OR,['WND']
56934,ID,['WND']
56935,ID,['WND']
56936,NY,['WAT']
56937,WI,['DFO']
56938,NC,['SUN']
56939,CA,['SUN']
56940,NY,"['DFO', 'NG']"
56941,IL,['WND']
56942,WI,['WND']
56944,NV,['SUN']
56945,NM,['WND']
56946,OK,['WND']
56947,NE,['WND']
56948,AZ,['NG']
56951,SC,['LFG']
56952,OR,['WND']
56953,NY,['WND']
56954,NC,['DFO']
56955,CA,['NG']
56956,TX,['WND']
56957,PA,['LFG']
56958,NY,['LFG']
56959,TX,['WND']
56960,WY,['WND']
56961,TX,"['MWH', 'WND']"
56962,NC,['LFG']
56963,NJ,['NG']
56964,NJ,"['DFO', 'NG']"
56966,NC,['SUN']
56967,OR,['WND']
56968,OR,['WND']
56969,OR,['WND']
56970,OR,['WND']
56971,OR,['WND']
56972,OR,['WND']
56973,OR,['WND']
56974,OR,['WND']
56975,OR,['WND']
56976,CA,['SUN']
56977,KY,['LFG']
56978,IL,['WAT']
56979,TX,['WND']
56980,PA,['WND']
56981,TX,"['MWH', 'WND']"
56982,NV,['GEO']
56983,TX,['WND']
56984,TX,"['MWH', 'WND']"
56985,KS,['WND']
56986,NY,['LFG']
56987,NY,['LFG']
56989,ME,['WND']
56990,ME,['WND']
56991,ME,['WND']
56993,PA,['SUN']
56994,MN,['WND']
56995,SC,['LFG']
56996,CA,['SUN']
56997,ID,['WAT']
56998,CO,['NG']
57001,CA,['NG']
57002,ME,['WND']
57003,NY,['LFG']
57004,CA,['SUN']
57005,CA,['SUN']
57006,CA,['SUN']
57007,CA,['SUN']
57008,CA,['SUN']
57009,CA,['SUN']
57010,CA,['SUN']
57011,CA,['SUN']
57012,CA,['SUN']
57014,PA,['LFG']
57015,OR,['LFG']
57016,ME,['LFG']
57017,MN,['LFG']
57018,VA,['LFG']
57019,OR,['LFG']
57020,TX,['LFG']
57021,NY,['LFG']
57022,VA,['LFG']
57023,KS,['LFG']
57024,MI,['LFG']
57025,AR,['LFG']
57026,GA,['LFG']
57027,CA,['NG']
57028,ID,['NG']
57029,NC,"['DFO', nan, 'NG']"
57030,SC,['DFO']
57031,ND,['WND']
57032,ND,['WND']
57033,ND,['WND']
57034,MN,['DFO']
57035,MN,['DFO']
57036,AK,['NG']
57037,MS,['NG']
57038,ND,['WND']
57039,WY,['WND']
57040,WY,['WND']
57041,CA,['SUN']
57042,CA,['NG']
57043,CA,['NG']
57044,PA,['WND']
57045,SD,"['MWH', 'WND']"
57046,NE,"['BIT', 'OBS', 'WDS', 'AB', 'SUB', 'TDF']"
57047,MN,['WND']
57048,ND,['WND']
57049,MT,['WND']
57050,MT,['WND']
57051,AK,['DFO']
57052,AK,['DFO']
57053,AK,['DFO']
57054,AK,['DFO']
57055,AK,['DFO']
57056,AK,['DFO']
57057,AK,['DFO']
57058,AK,['DFO']
57059,AK,['DFO']
57060,AK,['DFO']
57061,AK,['DFO']
57062,AK,['DFO']
57063,AK,['DFO']
57064,AK,['DFO']
57065,AK,['DFO']
57066,AK,['DFO']
57067,AK,['DFO']
57068,CT,"['KER', 'NG']"
57069,MN,['WAT']
57070,CT,"['KER', 'NG']"
57071,TX,['LFG']
57072,IL,"['PUR', 'BFG']"
57073,CA,"['SUN', 'NG']"
57074,CA,"['SUN', 'NG']"
57075,CA,"['SUN', 'NG']"
57076,GA,"['OBG', 'NG']"
57078,NY,['WND']
57079,UT,['WND']
57080,VT,['WND']
57081,NJ,['SUN']
57082,HI,"['MWH', 'WND']"
57083,ME,['WND']
57085,AK,['WAT']
57087,HI,"['MWH', 'WND']"
57088,ME,['WND']
57090,WY,['WND']
57091,WY,['WND']
57093,WY,['WND']
57094,IL,['WND']
57095,TX,['WND']
57096,OR,['WND']
57097,ND,['WND']
57098,AZ,['WND']
57099,WA,"['WDS', 'BLQ']"
57100,CA,['LFG']
57101,CA,['LFG']
57102,CA,['LFG']
57103,MA,"['DFO', 'NG']"
57106,NM,['WND']
57107,UT,['WND']
57108,OK,['WND']
57109,IN,['WND']
57110,IL,['WND']
57111,IA,['WND']
57112,IN,['WND']
57113,IL,['WND']
57115,IN,['WND']
57116,WI,['WND']
57118,KS,['WND']
57119,MN,"['WDS', 'AB', 'NG']"
57120,ND,['WND']
57121,ND,['WND']
57122,CA,['NG']
57123,FL,['LFG']
57124,ID,['WND']
57125,ID,['WND']
57126,ID,['WND']
57127,CA,['SUN']
57128,FL,['LFG']
57130,ME,['WND']
57131,MI,['WND']
57133,CA,['LFG']
57134,CO,['WH']
57135,IL,['WND']
57136,ID,['WND']
57137,OR,['WND']
57138,SC,"['DFO', 'WDS', 'TDF']"
57139,PA,['WND']
57141,CO,['SUN']
57151,WV,['WND']
57152,WA,['WND']
57153,TX,['WND']
57154,CA,['WDS']
57156,TX,['WND']
57159,WA,['WND']
57160,AR,['WAT']
57161,AR,['WAT']
57162,AR,['WAT']
57163,CA,"[nan, 'LFG', 'NG']"
57164,CA,['LFG']
57165,TX,['LFG']
57166,NV,['LFG']
57167,TX,['LFG']
57168,FL,['LFG']
57169,NC,['LFG']
57170,OH,['LFG']
57171,ND,['WND']
57172,ND,['WH']
57173,OH,['OBG']
57174,CO,['WND']
57176,DE,['WND']
57177,IN,['WND']
57179,CT,['NG']
57180,CA,['GEO']
57181,CA,['GEO']
57182,PA,['WND']
57183,PA,['LFG']
57184,ME,['WAT']
57185,NY,['NG']
57186,NY,['LFG']
57187,AK,['WND']
57188,WA,['WND']
57189,MO,['WND']
57190,WI,['WAT']
57191,IL,['SUN']
57192,NV,['WND']
57193,NY,['WND']
57194,SD,['WND']
57195,WA,['WND']
57196,NC,['DFO']
57197,TX,['SUN']
57198,MN,['WND']
57199,WI,['WND']
57200,NC,['SUN']
57201,CA,['WND']
57202,FL,['SUN']
57203,OH,['SUN']
57204,NJ,['SUN']
57205,NV,['SUN']
57206,AK,"['MWH', 'NG']"
57207,MN,['DFO']
57208,MN,['DFO']
57209,GA,['NG']
57210,CO,['WND']
57211,ID,['WND']
57212,TX,['WND']
57213,NV,['GEO']
57214,IA,['WND']
57216,PA,['SUN']
57217,CA,['SUN']
57218,CA,['SUN']
57219,CA,['SUN']
57220,CA,['SUN']
57221,CA,['SUN']
57222,CA,['SUN']
57223,CA,['SUN']
57224,CA,['SUN']
57225,CA,['SUN']
57226,CA,['SUN']
57227,CA,['SUN']
57228,CA,['SUN']
57229,CA,['SUN']
57230,CA,['SUN']
57231,CA,['SUN']
57232,CA,['SUN']
57233,CA,['SUN']
57234,CA,['SUN']
57235,CA,['SUN']
57236,CA,['SUN']
57237,CA,['SUN']
57239,MD,['WND']
57240,MD,['WND']
57241,FL,"['WDS', 'NG']"
57242,HI,['SUN']
57243,NM,['SUN']
57244,CO,['WND']
57245,CA,['SUN']
57246,CA,['SUN']
57247,CA,['SUN']
57248,MN,['WND']
57249,OH,['LFG']
57250,IN,['LFG']
57251,IA,['WND']
57252,IA,['WND']
57253,MA,['WND']
57254,CA,['SUN']
57255,MN,['WND']
57256,PA,['SUN']
57257,IA,['WND']
57258,NM,['WND']
57259,TX,['WND']
57260,TX,['WND']
57261,OK,['WND']
57262,NE,['WND']
57263,TX,['WND']
57264,TX,['WND']
57265,MA,['SUN']
57267,CA,['NG']
57268,PA,['WND']
57269,MA,['SUN']
57270,MA,['SUN']
57274,MN,['WND']
57275,NV,['SUN']
57278,NE,['WND']
57280,PA,['SUN']
57281,MN,['WH']
57282,CA,['WND']
57283,NE,['WND']
57284,IL,['WND']
57285,PA,['WND']
57286,OK,['WND']
57287,NY,['WND']
57289,MN,['WND']
57290,CO,['WND']
57291,CA,['WND']
57292,CA,['WND']
57293,CA,['WND']
57294,CA,['WND']
57295,CA,['SUN']
57296,MN,"['DFO', 'WND']"
57298,WA,"['DFO', 'LFG']"
57299,WY,['WND']
57300,MD,['WND']
57301,CA,['WND']
57302,CA,['WND']
57303,TX,['WND']
57304,CA,['SUN']
57305,CA,['SUN']
57306,CA,['SUN']
57307,CA,['SUN']
57308,CA,['SUN']
57309,CA,['SUN']
57310,CA,['SUN']
57311,CA,['SUN']
57312,CA,['SUN']
57313,CA,['SUN']
57314,CA,['SUN']
57315,CO,['WND']
57317,CO,['SUN']
57318,AZ,['SUN']
57319,WA,['WND']
57320,WA,['WND']
57321,NC,['SUN']
57322,TX,['NG']
57323,CA,['SUN']
57324,AZ,['SUN']
57325,IL,"['MWH', 'WND']"
57326,TX,['WND']
57327,WY,['WND']
57330,DE,['SUN']
57331,CA,['SUN']
57332,OK,['WND']
57333,OR,['WND']
57334,NC,['SUN']
57335,NC,['SUN']
57336,NC,['SUN']
57337,DE,['SUN']
57338,NM,['SUN']
57340,CA,['SUN']
57341,NJ,['SUN']
57342,IL,['WND']
57343,ID,['OBG']
57344,ID,['OBG']
57345,ID,['OBG']
57346,OK,['WND']
57347,ND,['WND']
57348,NV,['NG']
57349,DE,"['DFO', 'NG']"
57351,MN,['WND']
57352,NJ,['SUN']
57353,UT,['GEO']
57354,ME,['WND']
57356,VA,"['DFO', 'LFG']"
57357,NM,['WND']
57358,OK,['WND']
57359,CA,['SUN']
57360,CA,['SUN']
57361,CA,['SUN']
57362,PA,['SUN']
57363,NC,['SUN']
57364,CA,['WAT']
57365,NC,['LFG']
57366,NC,['LFG']
57367,PA,['SUN']
57368,CO,['SUN']
57369,NM,['SUN']
57372,OR,['SUN']
57373,AZ,['SUN']
57374,MN,['WND']
57375,MN,['WND']
57376,NV,['GEO']
57377,CO,['SUN']
57378,CA,['SUN']
57379,AZ,['WND']
57380,MA,['WND']
57381,NJ,['SUN']
57382,NJ,['SUN']
57383,NJ,['SUN']
57384,NJ,['SUN']
57385,MN,['WND']
57386,MN,['WND']
57387,ND,['WND']
57390,PA,['SUN']
57391,AZ,['SUN']
57392,AZ,['SUN']
57393,ID,['OBG']
57394,CA,['SUN']
57396,MN,['WND']
57397,NJ,['SUN']
57398,OR,"['DFO', 'OBS']"
57399,KY,['WAT']
57400,KY,['WAT']
57401,WV,['WAT']
57402,NC,['SUN']
57403,AZ,['LFG']
57404,NY,['LFG']
57405,MI,['LFG']
57406,IL,['LFG']
57408,MS,['LFG']
57409,TN,['LFG']
57410,OH,['LFG']
57411,OH,['LFG']
57412,PA,['SUN']
57414,MA,['WND']
57415,TX,['WND']
57417,IA,['WND']
57419,CA,"['OBG', 'NG']"
57420,CA,"['OBG', 'NG']"
57421,MI,['WND']
57422,CA,['SUN']
57424,SD,['WND']
57425,ID,['OBG']
57427,ID,['WND']
57428,ID,['WND']
57429,ID,['WND']
57430,ID,['WND']
57431,ID,['WND']
57432,MN,['WND']
57433,OH,['LFG']
57434,MN,['WND']
57435,NC,['SUN']
57436,NC,['LFG']
57437,OR,['WAT']
57438,FL,['SUN']
57439,CA,['SUN']
57441,CA,['SUN']
57442,NV,['SUN']
57443,MI,['LFG']
57444,ID,['WND']
57446,NV,['GEO']
57447,WV,"['MWH', 'WND']"
57448,NJ,['SUN']
57449,OH,['WND']
57451,NV,['GEO']
57455,CA,['SUN']
57456,NV,['GEO']
57457,OR,['WDS']
57458,NJ,['SUN']
57459,CA,['WND']
57460,CA,"['OBG', 'NG']"
57461,NC,['SUN']
57462,OH,['SUN']
57463,IL,['WND']
57465,PA,['SUN']
57466,PA,['LFG']
57467,AL,['WDS']
57468,IA,['WND']
57469,IA,['WND']
57470,SC,"['WDS', 'BLQ']"
57471,NJ,['SUN']
57472,NY,"['OBG', 'OTH']"
57473,MA,['SUN']
57474,TX,['WND']
57475,CA,['GEO']
57476,NM,['DFO']
57477,CA,['GEO']
57478,CA,['GEO']
57479,CA,['GEO']
57481,VT,['SUN']
57482,CA,['NG']
57483,CA,['NG']
57484,CA,['WND']
57485,NJ,['SUN']
57486,NJ,['SUN']
57487,NJ,['SUN']
57488,NJ,['SUN']
57489,KS,['LFG']
57490,CA,['SUN']
57491,CA,['SUN']
57492,NC,['LFG']
57493,IL,['WND']
57494,PA,['SUN']
57496,WA,['WAT']
57497,CA,['SUN']
57498,CA,['SUN']
57499,CA,['SUN']
57500,IA,['WND']
57501,IA,['WND']
57502,FL,['LFG']
57504,TX,['NG']
57505,NC,"['DFO', 'NG']"
57506,CA,['SUN']
57507,CO,['SUN']
57509,CO,['SUN']
57514,CA,['WND']
57515,CA,['NG']
57516,OK,['WND']
57517,TX,['WND']
57518,IN,['WND']
57519,PA,['SUN']
57520,TX,['WND']
57521,CA,['SUN']
57522,CA,['SUN']
57523,CA,['SUN']
57524,AZ,['SUN']
57525,HI,['SUN']
57526,OR,['WND']
57528,CA,['SUN']
57529,HI,['WND']
57530,WA,['WND']
57531,ME,['WND']
57532,CA,['SUN']
57533,CA,['SUN']
57534,CA,['SUN']
57535,CA,['SUN']
57537,CA,['SUN']
57538,CA,['SUN']
57539,CA,['SUN']
57540,CA,['SUN']
57541,CA,['SUN']
57543,CA,['SUN']
57544,CA,['NG']
57545,CA,['SUN']
57546,UT,['WND']
57547,MN,['WND']
57549,OR,['WND']
57550,OR,['WND']
57551,WY,['WAT']
57553,WI,['WND']
57554,CO,['SUN']
57555,CA,['NG']
57556,AZ,['SUN']
57557,CA,"['OBG', 'LFG', 'NG']"
57559,CA,['SUN']
57560,AZ,['SUN']
57561,AZ,"['MWH', 'SUN']"
57562,AZ,"['MWH', 'SUN']"
57563,AZ,"['MWH', 'SUN']"
57564,CA,['NG']
57565,FL,['SUN']
57566,CA,['WND']
57567,NM,['SUN']
57568,ME,['WND']
57570,OH,['WND']
57571,NM,['SUN']
57573,CA,['NG']
57574,NJ,['SUN']
57575,NM,['SUN']
57576,NM,['SUN']
57577,NM,['SUN']
57578,OR,['WND']
57579,CA,['SUN']
57580,CA,"['SUN', 'NG']"
57581,PA,['LFG']
57582,PA,['LFG']
57583,AK,['MWH']
57584,CA,"['MWH', 'NG']"
57585,CA,['NG']
57586,CA,['WND']
57588,NJ,['SUN']
57589,NY,['SUN']
57590,OK,['WND']
57591,NM,['SUN']
57593,NE,['WND']
57594,CA,['WND']
57595,WV,['WND']
57597,OK,['DFO']
57598,CT,['DFO']
57599,CT,['DFO']
57600,NY,['DFO']
57601,CT,['DFO']
57602,CT,['DFO']
57603,CT,['DFO']
57604,CT,['DFO']
57605,CT,['DFO']
57606,NC,['DFO']
57607,NC,['DFO']
57608,NC,['DFO']
57609,IA,['WND']
57612,ME,['WND']
57613,OH,['WND']
57614,KS,['WND']
57616,OK,['WND']
57617,TX,['WND']
57620,OH,['WND']
57621,CA,['WND']
57622,IL,['WND']
57623,IL,['WND']
57624,CT,['DFO']
57625,IN,"['OBG', 'NG']"
57626,CA,['WND']
57628,IN,['WND']
57629,NC,['DFO']
57630,NC,['DFO']
57631,IA,['WND']
57632,IA,['WND']
57635,WA,['WND']
57636,NY,"['LFG', 'NG']"
57637,IN,['WND']
57638,IN,['WND']
57639,KS,['WND']
57640,PA,['SUN']
57643,CO,['WND']
57644,MN,['WND']
57645,CO,['SUN']
57646,MD,['SUN']
57647,NJ,['SUN']
57648,NY,['WND']
57649,MN,['WND']
57650,CA,['SUN']
57651,CA,['SUN']
57652,OR,['SUN']
57653,OR,"['DFO', 'NG']"
57655,CA,['SUN']
57656,CA,['SUN']
57657,AZ,['SUN']
57659,TX,['SUN']
57660,NJ,['SUN']
57661,NJ,['SUN']
57662,NJ,['SUN']
57663,KS,['WND']
57664,NY,"['DFO', nan, 'NG']"
57665,MN,['WAT']
57666,CT,['NG']
57667,NJ,['SUN']
57668,PA,['SUN']
57669,CA,['SUN']
57670,CA,['SUN']
57671,CA,['SUN']
57672,IA,['NG']
57673,AZ,['SUN']
57674,MA,['SUN']
57675,IL,['WND']
57676,MA,['SUN']
57677,NC,['SUN']
57678,KS,['WND']
57679,AZ,['SUN']
57680,AZ,['SUN']
57681,CO,['SUN']
57682,CA,['SUN']
57683,CA,['SUN']
57684,NV,['WH']
57685,FL,['SUN']
57687,NC,['SUN']
57689,CT,['DFO']
57690,MT,['WAT']
57692,CO,['SUN']
57693,CO,"['MWH', 'SUN', 'WND']"
57694,CO,['SUN']
57695,CA,['SUN']
57696,CA,['OBG']
57697,CA,['SUN']
57698,CA,['SUN']
57699,TX,['SUN']
57700,CA,['WND']
57701,CA,['WND']
57702,CA,['OG']
57703,WY,['NG']
57706,MI,['LFG']
57707,AZ,['SUN']
57708,CA,['SUN']
57710,NY,['MWH']
57714,CA,['NG']
57715,CA,['NG']
57716,PA,['MWH']
57721,MA,['WND']
57722,CA,['SUN']
57723,NJ,['SUN']
57724,NJ,['SUN']
57725,CA,['WND']
57726,NJ,['SUN']
57727,NJ,['SUN']
57728,NJ,['SUN']
57729,CA,['WAT']
57730,CA,['LFG']
57732,MN,['WND']
57733,NJ,['SUN']
57734,NJ,['SUN']
57735,CA,"['OBG', 'NG']"
57736,NM,['SUN']
57737,NM,['SUN']
57738,NM,['SUN']
57739,NM,['SUN']
57740,NM,['SUN']
57741,TX,['WND']
57742,NJ,['SUN']
57743,CA,['SUN']
57744,PA,['WND']
57745,NJ,['SUN']
57746,NJ,['SUN']
57747,MD,['SUN']
57748,MT,['WND']
57749,ID,['WND']
57750,NJ,['SUN']
57751,TX,['WND']
57752,TX,['WND']
57753,CA,['SUN']
57754,VA,['LFG']
57755,NE,['WND']
57756,WA,['WND']
57757,CA,['WND']
57758,MD,['SUN']
57760,ID,['WND']
57761,ID,['WND']
57762,KS,['WND']
57763,WA,['WAT']
57764,CA,['SUN']
57765,AZ,['SUN']
57766,ID,['WND']
57767,IL,['WND']
57768,PA,['SUN']
57769,PA,['WND']
57770,CA,"['OBG', 'NG']"
57771,CA,['LFG']
57772,DE,['SUN']
57773,CA,['SUN']
57774,CA,['WND']
57775,AZ,"['SUN', 'WND']"
57776,NJ,['SUN']
57777,CA,['SUN']
57778,CA,['SUN']
57779,CA,['SUN']
57780,CA,['SUN']
57781,CA,['SUN']
57782,CA,['SUN']
57783,CA,['SUN']
57784,CA,['SUN']
57785,CA,['SUN']
57787,KS,['WND']
57788,DC,"['DFO', 'NG']"
57789,NY,['NG']
57790,AZ,['SUN']
57791,CA,['WND']
57792,CA,['WND']
57793,CA,['NG']
57794,IN,['NG']
57795,AZ,['SUN']
57796,CA,['SUN']
57797,CA,['SUN']
57798,NY,['NG']
57799,NJ,['SUN']
57800,ND,['WND']
57801,ND,['WND']
57802,TX,['WND']
57803,OR,['WND']
57804,VT,"['DFO', 'WDS', 'NG']"
57805,NJ,['SUN']
57806,CA,['SUN']
57807,CA,"['OBG', 'NG']"
57808,CA,['NG']
57809,CA,['NG']
57811,CA,['NG']
57813,MN,['WND']
57815,NJ,['SUN']
57816,CA,['SUN']
57817,CA,['SUN']
57818,CA,['SUN']
57819,CA,['SUN']
57820,CA,['SUN']
57821,CA,['SUN']
57822,OH,"['OG', 'NG']"
57823,MN,['WND']
57824,WI,['LFG']
57827,CA,['SUN']
57828,OK,['LFG']
57829,AZ,['LFG']
57830,IA,['WND']
57831,CA,['SUN']
57832,IA,['WND']
57833,CA,['WND']
57834,CA,['WND']
57835,CA,['WND']
57836,CA,['SUN']
57837,CA,['WND']
57838,MA,['SUN']
57839,NJ,['NG']
57840,CA,['SUN']
57841,CA,['SUN']
57842,IN,"['SGP', nan, 'OTH', 'NG']"
57843,NJ,['LFG']
57844,IA,['WND']
57845,NJ,['LFG']
57846,NJ,['LFG']
57847,NJ,['LFG']
57848,NJ,"['SUN', 'LFG']"
57849,CA,['SUN']
57850,CA,['SUN']
57851,MI,['WND']
57852,MI,['WND']
57853,MI,['WND']
57854,CA,['WAT']
57855,MA,['WND']
57856,CA,['SUN']
57858,KS,['WND']
57859,NV,['SUN']
57860,CA,['SUN']
57861,ID,['LFG']
57862,IN,['WND']
57863,NJ,['SUN']
57864,NJ,['SUN']
57865,TX,['NG']
57866,TX,['WND']
57867,NY,['WND']
57868,NJ,['SUN']
57869,NJ,['SUN']
57870,CA,['SUN']
57871,CA,['SUN']
57872,NM,['NG']
57873,IA,['WND']
57874,IA,['WND']
57875,IA,['WND']
57876,CA,['LFG']
57879,MD,['SUN']
57880,MN,['WND']
57881,ND,"[nan, 'PG', 'NG']"
57882,OR,['SUN']
57883,AZ,['SUN']
57884,LA,"[nan, 'OG', 'NG']"
57885,SC,['LFG']
57886,SC,['DFO']
57887,NM,['WND']
57888,MI,['WND']
57889,OK,['WND']
57890,ID,['WND']
57891,CA,['SUN']
57892,CA,['SUN']
57893,VA,"['LFG', 'NG']"
57894,FL,['NUC']
57895,CA,['SUN']
57896,NC,"['DFO', 'LFG']"
57897,VA,['LFG']
57898,FL,"['MSW', 'NG']"
57899,UT,"['DFO', 'NG']"
57900,CA,['SUN']
57901,CA,['NG']
57902,ID,['LFG']
57903,MN,['LFG']
57904,CA,['SUN']
57908,OH,"['DFO', 'NG']"
